BitsFlipped,OutputOnes,OutputFraction,ErrorPerN,Probability,MC_Probability,MC_Trials,LevelRealTrials,ProbRegisterClean,ProbRegisterHit,ProbMSBIntact,ProbMSBLost,Log10TrialCount
20,113,0.4414062500,0.1914062500,1.902754653691e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,1.902754653691e-04,1.902754653691e-04,0.000000000000e+00,26.0048
20,114,0.4453125000,0.1953125000,7.529294262377e-04,8.000000000000e-04,20000,22044,0.000000000000e+00,7.529294262377e-04,7.529294262377e-04,0.000000000000e+00,26.6022
20,115,0.4492187500,0.1992187500,1.488322235595e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,1.488322235595e-04,1.488322235595e-04,0.000000000000e+00,25.8981
20,116,0.4531250000,0.2031250000,5.287956276263e-04,4.500000000000e-04,20000,22044,0.000000000000e+00,5.287956276263e-04,5.287956276263e-04,0.000000000000e+00,26.4487
20,117,0.4570312500,0.2070312500,3.960572434628e-04,5.500000000000e-04,20000,22044,0.000000000000e+00,3.960572434628e-04,3.960572434628e-04,0.000000000000e+00,26.3232
20,118,0.4609375000,0.2109375000,6.050435742303e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,6.050435742303e-05,6.050435742303e-05,0.000000000000e+00,25.5072
20,119,0.4648437500,0.2148437500,2.660823037048e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,2.660823037048e-04,2.660823037048e-04,0.000000000000e+00,26.1504
20,120,0.4687500000,0.2187500000,1.028508546130e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.028508546130e-05,1.028508546130e-05,0.000000000000e+00,24.7376
20,121,0.4726562500,0.2226562500,1.472930964034e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,1.472930964034e-04,1.472930964034e-04,0.000000000000e+00,25.8936
20,122,0.4765625000,0.2265625000,2.160821391995e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.160821391995e-05,2.160821391995e-05,0.000000000000e+00,25.0600
20,123,0.4804687500,0.2304687500,6.734233864652e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,6.734233864652e-05,6.734233864652e-05,0.000000000000e+00,25.5537
20,124,0.4843750000,0.2343750000,1.270964328247e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.270964328247e-05,1.270964328247e-05,0.000000000000e+00,24.8295
20,125,0.4882812500,0.2382812500,3.548617269449e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,3.548617269449e-05,3.548617269449e-05,0.000000000000e+00,25.2755
20,126,0.4921875000,0.2421875000,8.786332251473e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,8.786332251473e-06,8.786332251473e-06,0.000000000000e+00,24.6692
20,127,0.4960937500,0.2460937500,1.492528571225e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,1.492528571225e-05,1.492528571225e-05,0.000000000000e+00,24.8993
20,128,0.5000000000,0.2500000000,4.631623909732e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,4.631623909732e-06,4.631623909732e-06,0.000000000000e+00,24.3911
20,129,0.5039062500,0.2539062500,5.509637112562e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,5.509637112562e-06,5.509637112562e-06,0.000000000000e+00,24.4665
20,130,0.5078125000,0.2578125000,3.173957141925e-06,5.000000000000e-05,20000,22044,0.000000000000e+00,3.173957141925e-06,3.173957141925e-06,0.000000000000e+00,24.2270
20,131,0.5117187500,0.2617187500,4.239747457505e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,4.239747457505e-07,4.239747457505e-07,0.000000000000e+00,23.3527
20,132,0.5156250000,0.2656250000,1.006790058569e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.006790058569e-06,1.006790058569e-06,0.000000000000e+00,23.7283
20,133,0.5195312500,0.2695312500,5.857416165193e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,5.857416165193e-08,5.857416165193e-08,0.000000000000e+00,22.4931
20,134,0.5234375000,0.2734375000,2.307704442384e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,2.307704442384e-07,2.307704442384e-07,0.000000000000e+00,23.0886
20,135,0.5273437500,0.2773437500,1.851496570766e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,1.851496570766e-08,1.851496570766e-08,0.000000000000e+00,21.9929
20,136,0.5312500000,0.2812500000,3.904632520398e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,3.904632520398e-08,3.904632520398e-08,0.000000000000e+00,22.3170
20,137,0.5351562500,0.2851562500,4.001402845246e-09,0.000000000000e+00,20000,22044,0.000000000000e+00,4.001402845246e-09,4.001402845246e-09,0.000000000000e+00,21.3276
20,138,0.5390625000,0.2890625000,4.301200372028e-09,0.000000000000e+00,20000,22044,0.000000000000e+00,4.301200372028e-09,4.301200372028e-09,0.000000000000e+00,21.3590
20,139,0.5429687500,0.2929687500,5.266188221528e-10,0.000000000000e+00,20000,22044,0.000000000000e+00,5.266188221528e-10,5.266188221528e-10,0.000000000000e+00,20.4469
20,140,0.5468750000,0.2968750000,2.286814807135e-10,0.000000000000e+00,20000,22044,0.000000000000e+00,2.286814807135e-10,2.286814807135e-10,0.000000000000e+00,20.0846
20,141,0.5507812500,0.3007812500,3.181655383840e-11,0.000000000000e+00,20000,22044,0.000000000000e+00,3.181655383840e-11,3.181655383840e-11,0.000000000000e+00,19.2281
21,0,0.0000000000,-0.2500000000,4.542186971447e-02,4.405000000000e-02,20000,22044,0.000000000000e+00,4.542186971447e-02,0.000000000000e+00,4.542186971447e-02,29.4478
21,1,0.0039062500,-0.2460937500,9.706245120260e-03,9.350000000000e-03,20000,22044,0.000000000000e+00,9.706245120260e-03,0.000000000000e+00,9.706245120260e-03,28.7776
21,2,0.0078125000,-0.2421875000,4.295735053495e-04,4.500000000000e-04,20000,22044,0.000000000000e+00,4.295735053495e-04,0.000000000000e+00,4.295735053495e-04,27.4236
21,3,0.0117187500,-0.2382812500,3.962306138886e-03,3.550000000000e-03,20000,22044,0.000000000000e+00,3.962306138886e-03,0.000000000000e+00,3.962306138886e-03,28.3885
21,4,0.0156250000,-0.2343750000,4.942887388749e-04,3.000000000000e-04,20000,22044,0.000000000000e+00,4.942887388749e-04,0.000000000000e+00,4.942887388749e-04,27.4846
21,5,0.0195312500,-0.2304687500,2.180866798780e-03,2.400000000000e-03,20000,22044,0.000000000000e+00,2.180866798780e-03,0.000000000000e+00,2.180866798780e-03,28.1292
21,6,0.0234375000,-0.2265625000,3.290474451971e-04,3.000000000000e-04,20000,22044,0.000000000000e+00,3.290474451971e-04,0.000000000000e+00,3.290474451971e-04,27.3078
21,7,0.0273437500,-0.2226562500,2.052280515847e-03,1.750000000000e-03,20000,22044,0.000000000000e+00,2.052280515847e-03,0.000000000000e+00,2.052280515847e-03,28.1028
21,8,0.0312500000,-0.2187500000,2.705350275885e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,2.705350275885e-04,0.000000000000e+00,2.705350275885e-04,27.2228
21,9,0.0351562500,-0.2148437500,2.169981154208e-03,2.300000000000e-03,20000,22044,0.000000000000e+00,2.169981154208e-03,0.000000000000e+00,2.169981154208e-03,28.1270
21,10,0.0390625000,-0.2109375000,3.290606247358e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,3.290606247358e-04,0.000000000000e+00,3.290606247358e-04,27.3078
21,11,0.0429687500,-0.2070312500,2.592916698936e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,2.592916698936e-04,0.000000000000e+00,2.592916698936e-04,27.2044
21,12,0.0468750000,-0.2031250000,1.052932510057e-04,0.000000000000e+00,20000,22044,0.000000000000e+00,1.052932510057e-04,0.000000000000e+00,1.052932510057e-04,26.8130
21,13,0.0507812500,-0.1992187500,1.364655238160e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,1.364655238160e-04,0.000000000000e+00,1.364655238160e-04,26.9256
21,14,0.0546875000,-0.1953125000,2.469364998285e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,2.469364998285e-05,0.000000000000e+00,2.469364998285e-05,26.1832
21,15,0.0585937500,-0.1914062500,1.929381015035e-03,1.950000000000e-03,20000,22044,0.000000000000e+00,1.929381015035e-03,0.000000000000e+00,1.929381015035e-03,28.0760
21,16,0.0625000000,-0.1875000000,2.618314147215e-04,4.000000000000e-04,20000,22044,0.000000000000e+00,2.618314147215e-04,0.000000000000e+00,2.618314147215e-04,27.2086
21,17,0.0664062500,-0.1835937500,2.156866161080e-03,2.350000000000e-03,20000,22044,0.000000000000e+00,2.156866161080e-03,0.000000000000e+00,2.156866161080e-03,28.1244
21,18,0.0703125000,-0.1796875000,3.410438037721e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,3.410438037721e-04,0.000000000000e+00,3.410438037721e-04,27.3234
21,19,0.0742187500,-0.1757812500,2.344452638112e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,2.344452638112e-04,0.000000000000e+00,2.344452638112e-04,27.1606
21,20,0.0781250000,-0.1718750000,1.168236341711e-04,5.000000000000e-05,20000,22044,0.000000000000e+00,1.168236341711e-04,0.000000000000e+00,1.168236341711e-04,26.8581
21,21,0.0820312500,-0.1679687500,1.239597971622e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,1.239597971622e-04,0.000000000000e+00,1.239597971622e-04,26.8839
21,22,0.0859375000,-0.1640625000,4.952375634995e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,4.952375634995e-05,0.000000000000e+00,4.952375634995e-05,26.4854
21,23,0.0898437500,-0.1601562500,1.254139212582e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.254139212582e-04,0.000000000000e+00,1.254139212582e-04,26.8889
21,24,0.0937500000,-0.1562500000,8.273779679611e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,8.273779679611e-05,0.000000000000e+00,8.273779679611e-05,26.7083
21,25,0.0976562500,-0.1523437500,1.229936261343e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,1.229936261343e-04,0.000000000000e+00,1.229936261343e-04,26.8805
21,26,0.1015625000,-0.1484375000,3.656603208631e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,3.656603208631e-05,0.000000000000e+00,3.656603208631e-05,26.3536
21,27,0.1054687500,-0.1445312500,2.454884371332e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.454884371332e-05,0.000000000000e+00,2.454884371332e-05,26.1806
21,28,0.1093750000,-0.1406250000,2.483681635079e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,2.483681635079e-06,0.000000000000e+00,2.483681635079e-06,25.1857
21,29,0.1132812500,-0.1367187500,1.163339003533e-04,1.500000000000e-04,20000,22044,0.000000000000e+00,1.163339003533e-04,0.000000000000e+00,1.163339003533e-04,26.8563
21,30,0.1171875000,-0.1328125000,1.371308759878e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.371308759878e-05,0.000000000000e+00,1.371308759878e-05,25.9277
21,31,0.1210937500,-0.1289062500,1.842531882918e-03,2.300000000000e-03,20000,22044,0.000000000000e+00,1.842531882918e-03,0.000000000000e+00,1.842531882918e-03,28.0560
21,32,0.1250000000,-0.1250000000,2.865584154472e-04,3.500000000000e-04,20000,22044,0.000000000000e+00,2.865584154472e-04,0.000000000000e+00,2.865584154472e-04,27.2478
21,33,0.1289062500,-0.1210937500,2.007658675444e-03,2.800000000000e-03,20000,22044,0.000000000000e+00,2.007658675444e-03,0.000000000000e+00,2.007658675444e-03,28.0933
21,34,0.1328125000,-0.1171875000,3.547898472326e-04,3.500000000000e-04,20000,22044,0.000000000000e+00,3.547898472326e-04,0.000000000000e+00,3.547898472326e-04,27.3405
21,35,0.1367187500,-0.1132812500,2.442560984074e-04,3.000000000000e-04,20000,22044,0.000000000000e+00,2.442560984074e-04,0.000000000000e+00,2.442560984074e-04,27.1784
21,36,0.1406250000,-0.1093750000,1.639528144248e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,1.639528144248e-04,0.000000000000e+00,1.639528144248e-04,27.0053
21,37,0.1445312500,-0.1054687500,8.763197135835e-05,2.000000000000e-04,20000,22044,0.000000000000e+00,8.763197135835e-05,0.000000000000e+00,8.763197135835e-05,26.7332
21,38,0.1484375000,-0.1015625000,1.375400800366e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,1.375400800366e-04,0.000000000000e+00,1.375400800366e-04,26.9290
21,39,0.1523437500,-0.0976562500,8.420400490092e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,8.420400490092e-05,0.000000000000e+00,8.420400490092e-05,26.7159
21,40,0.1562500000,-0.0937500000,8.655058077940e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,8.655058077940e-05,0.000000000000e+00,8.655058077940e-05,26.7278
21,41,0.1601562500,-0.0898437500,6.300729972682e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,6.300729972682e-05,0.000000000000e+00,6.300729972682e-05,26.5900
21,42,0.1640625000,-0.0859375000,7.865896172697e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,7.865896172697e-05,0.000000000000e+00,7.865896172697e-05,26.6863
21,43,0.1679687500,-0.0820312500,3.295089746454e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,3.295089746454e-05,0.000000000000e+00,3.295089746454e-05,26.3084
21,44,0.1718750000,-0.0781250000,1.259710759678e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.259710759678e-05,0.000000000000e+00,1.259710759678e-05,25.8908
21,45,0.1757812500,-0.0742187500,2.104244056249e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.104244056249e-05,0.000000000000e+00,2.104244056249e-05,26.1137
21,46,0.1796875000,-0.0703125000,6.290723153953e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,6.290723153953e-05,0.000000000000e+00,6.290723153953e-05,26.5893
21,47,0.1835937500,-0.0664062500,6.362963752932e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,6.362963752932e-05,0.000000000000e+00,6.362963752932e-05,26.5942
21,48,0.1875000000,-0.0625000000,7.601009675696e-05,1.500000000000e-04,20000,22044,0.000000000000e+00,7.601009675696e-05,0.000000000000e+00,7.601009675696e-05,26.6714
21,49,0.1914062500,-0.0585937500,6.449106811847e-05,1.500000000000e-04,20000,22044,0.000000000000e+00,6.449106811847e-05,0.000000000000e+00,6.449106811847e-05,26.6001
21,50,0.1953125000,-0.0546875000,7.507734165312e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,7.507734165312e-05,0.000000000000e+00,7.507734165312e-05,26.6661
21,51,0.1992187500,-0.0507812500,3.313133352706e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,3.313133352706e-05,0.000000000000e+00,3.313133352706e-05,26.3108
21,52,0.2031250000,-0.0468750000,5.464336232853e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,5.464336232853e-06,0.000000000000e+00,5.464336232853e-06,25.5281
21,53,0.2070312500,-0.0429687500,1.690925183690e-05,5.000000000000e-05,20000,22044,9.967134490980e-08,1.680958049199e-05,9.967134490980e-08,1.680958049199e-05,26.0187
21,54,0.2109375000,-0.0390625000,1.521926437272e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.521926437272e-06,0.000000000000e+00,1.521926437272e-06,24.9730
21,55,0.2148437500,-0.0351562500,4.430177007823e-05,0.000000000000e+00,20000,22044,3.138438303492e-05,1.291738704331e-05,3.144252465278e-05,1.285924542545e-05,26.4370
21,56,0.2187500000,-0.0312500000,2.836931533823e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,2.836931533823e-06,1.447705271720e-06,1.389226262103e-06,25.2434
21,57,0.2226562500,-0.0273437500,1.297078759496e-03,1.650000000000e-03,20000,22044,1.272265872692e-03,2.481288680384e-05,1.287426966312e-03,9.651793184114e-06,27.9035
21,58,0.2265625000,-0.0234375000,1.097717867573e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.097717867573e-04,1.084344480215e-04,1.337338735810e-06,26.8311
21,59,0.2304687500,-0.0195312500,1.611526768678e-02,1.585000000000e-02,20000,22044,1.561009442293e-02,5.051732638515e-04,1.611106008045e-02,4.207606332607e-06,28.9978
21,60,0.2343750000,-0.0156250000,1.831523345501e-03,1.700000000000e-03,20000,22044,0.000000000000e+00,1.831523345501e-03,1.830623105943e-03,9.002395581873e-07,28.0534
21,61,0.2382812500,-0.0117187500,8.060230414528e-02,8.040000000000e-02,20000,22044,7.564961786356e-02,4.952686281727e-03,8.060130718557e-02,9.969597185897e-07,29.6969
21,62,0.2421875000,-0.0078125000,1.084945348164e-02,1.170000000000e-02,20000,22044,0.000000000000e+00,1.084945348164e-02,1.084905599178e-02,3.974898625966e-07,28.8260
21,63,0.2460937500,-0.0039062500,1.819828900198e-01,1.836500000000e-01,20000,22044,1.626641866582e-01,1.931870336164e-02,1.819827285783e-01,1.614415663269e-07,30.0506
21,64,0.2500000000,0.0000000000,2.650165282658e-02,2.655000000000e-02,20000,22044,0.000000000000e+00,2.650165282658e-02,2.650157487851e-02,7.794806823039e-08,29.2138
21,65,0.2539062500,0.0039062500,1.879801566515e-01,1.858500000000e-01,20000,22044,1.626641866582e-01,2.531596999328e-02,1.879801285451e-01,2.810636374148e-08,30.0647
21,66,0.2578125000,0.0078125000,3.348844858617e-02,3.460000000000e-02,20000,22044,0.000000000000e+00,3.348844858617e-02,3.348844210126e-02,6.484910281755e-09,29.3155
21,67,0.2617187500,0.0117187500,9.083195748068e-02,9.130000000000e-02,20000,22044,7.564961786356e-02,1.518233961712e-02,9.083195527001e-02,2.210672820098e-09,29.7488
21,68,0.2656250000,0.0156250000,2.923360558382e-02,2.895000000000e-02,20000,22044,0.000000000000e+00,2.923360558382e-02,2.923360542546e-02,1.583657440948e-10,29.2565
21,69,0.2695312500,0.0195312500,3.324918057757e-02,3.365000000000e-02,20000,22044,1.561009442293e-02,1.763908615464e-02,3.324918052662e-02,5.094966529288e-11,29.3124
21,70,0.2734375000,0.0234375000,2.160924044821e-02,1.930000000000e-02,20000,22044,0.000000000000e+00,2.160924044821e-02,2.160924044765e-02,5.633374697185e-13,29.1252
21,71,0.2773437500,0.0273437500,1.301196904646e-02,1.410000000000e-02,20000,22044,1.272265872692e-03,1.173970317377e-02,1.301196904643e-02,3.429010685243e-14,28.9049
21,72,0.2812500000,0.0312500000,1.554913151568e-02,1.450000000000e-02,20000,22044,0.000000000000e+00,1.554913151568e-02,1.554913151568e-02,0.000000000000e+00,28.9823
21,73,0.2851562500,0.0351562500,4.219284891437e-03,4.300000000000e-03,20000,22044,3.138438303492e-05,4.187900508402e-03,4.219284891437e-03,0.000000000000e+00,28.4158
21,74,0.2890625000,0.0390625000,1.145899535966e-02,1.315000000000e-02,20000,22044,0.000000000000e+00,1.145899535966e-02,1.145899535966e-02,0.000000000000e+00,28.8497
21,75,0.2929687500,0.0429687500,1.054676946091e-02,9.700000000000e-03,20000,22044,9.967134490980e-08,1.054666978957e-02,1.054676946091e-02,0.000000000000e+00,28.8137
21,76,0.2968750000,0.0468750000,7.326388682684e-03,7.250000000000e-03,20000,22044,0.000000000000e+00,7.326388682684e-03,7.326388682684e-03,0.000000000000e+00,28.6555
21,77,0.3007812500,0.0507812500,1.052252268723e-02,1.100000000000e-02,20000,22044,0.000000000000e+00,1.052252268723e-02,1.052252268723e-02,0.000000000000e+00,28.8127
21,78,0.3046875000,0.0546875000,9.759430336801e-03,9.600000000000e-03,20000,22044,0.000000000000e+00,9.759430336801e-03,9.759430336801e-03,0.000000000000e+00,28.7800
21,79,0.3085937500,0.0585937500,1.936382468280e-03,2.300000000000e-03,20000,22044,0.000000000000e+00,1.936382468280e-03,1.936382468280e-03,0.000000000000e+00,28.0776
21,80,0.3125000000,0.0625000000,1.164655121861e-02,1.330000000000e-02,20000,22044,0.000000000000e+00,1.164655121861e-02,1.164655121861e-02,0.000000000000e+00,28.8568
21,81,0.3164062500,0.0664062500,1.057335873985e-03,1.100000000000e-03,20000,22044,0.000000000000e+00,1.057335873985e-03,1.057335873985e-03,0.000000000000e+00,27.8148
21,82,0.3203125000,0.0703125000,9.796696378363e-03,1.055000000000e-02,20000,22044,0.000000000000e+00,9.796696378363e-03,9.796696378363e-03,0.000000000000e+00,28.7817
21,83,0.3242187500,0.0742187500,8.518962030022e-03,8.800000000000e-03,20000,22044,0.000000000000e+00,8.518962030022e-03,8.518962030022e-03,0.000000000000e+00,28.7210
21,84,0.3281250000,0.0781250000,4.304966650370e-03,3.850000000000e-03,20000,22044,0.000000000000e+00,4.304966650370e-03,4.304966650370e-03,0.000000000000e+00,28.4245
21,85,0.3320312500,0.0820312500,3.648286946869e-03,3.350000000000e-03,20000,22044,0.000000000000e+00,3.648286946869e-03,3.648286946869e-03,0.000000000000e+00,28.3527
